1,0.71858,0.63484,0.70075,0.68433,0.27306,0.31252,0.27393,0.314,0.26852,0.28124,0.31337,0.3126,0.31706,0.31766,0.30786,0.31243,0.2638,0.30117,0.31117,0.6271,0.31064,0.31191,0.30818,0.27323,0.31536,0.31388,0.30347,0.25941,0.30243,0.7069,0.29657,0.31415,0.69647,0.2978,0.31527,0.63012,0.7184,0.69962,0.70148,0.72047,0.7058,0.7168,0.31401,0.70223,0.70992,0.73154,0.704,0.72677,0.64629,0.71971,0.72081,0.71763,0.68447,0.70157,0.69972,0.71612,0.71925,0.71902,0.61607,0.71195,0.69545,0.71219,0.72294,0.69213,0.69009,0.70443,0.72297,0.71677,0.73603,0.71677,0.70901,0.71621,0.69809,0.69115,0.66545,0.69826,0.18163,0.72148,0.72473,0.72509,0.7171,0.68726,0.73231,0.67815,0.69957,0.70273,0.72423,0.68256,0.67735,0.69019,0.70198,0.70493,0.68729,0.67261,0.66924,0.61744,0.69715,0.64649,0.30587,0.30742,0.30684,0.30771,0.49975,0.27611,0.70038,0.69075,0.29532,0.70386,0.29144,0.26992,0.25559,0.29562,0.24736,0.2952,0.25409,0.29724,0.68488,0.62933,0.3185,0.27327,0.31926,0.31809,0.22746,0.31777,0.31758,0.29907,0.31371,0.3183,0.27948,0.27022,0.30487,0.70213,0.58621,0.64958,0.68412,0.68332,0.67772,0.67292,0.31022,0.30861,0.2753,0.29815,0.71595,0.64155,0.69541,0.7102,0.71641,0.62805,0.63894,0.68521,0.66457,0.71679,0.6334,0.69334,0.71006,0.70576,0.69806,0.71047,0.68453,0.73123,0.71601,0.31843,0.72718,0.29894,0.62598,0.29344,0.30677,0.30775,0.30138,0.29958,0.30205,0.30171,0.30698,0.67966,0.29948,0.2968,0.67957,0.70265,0.70295,0.63606,0.69388,0.62399,0.62922,0.67929,0.3155,0.31767,0.68087,0.31921,0.31876,0.71267,0.29382,0.29568,0.30931,0.31042,0.29187,0.29344,0.29417,0.30639,0.70946,0.70621,0.31624,0.3165,0.70781,0.31783,0.318,0.64982,0.71705,0.69848,0.71143,0.29915,0.30224,0.309,0.6801,0.66532,0.70023,0.31048,0.7256,0.70484,0.69916,0.30692,0.69938,0.72907,0.7041,0.7089,0.69428,0.69518,0.73314,0.71312,0.31306,0.72903,0.30873,0.70201,0.31313,0.7169,0.29446,0.31328,0.68883,0.30645,0.73308,0.71848,0.31649,0.70406,0.31617,0.72988,0.71681,0.72548,0.69458,0.69805,0.69862,0.69485,0.71765,0.71282,0.24234
0.71858,1,0.62669,0.67732,0.70113,0.30972,0.27856,0.30954,0.26955,0.30938,0.3121,0.28189,0.25818,0.25532,0.23855,0.25794,0.26799,0.31757,0.27784,0.26821,0.58945,0.25569,0.27854,0.24053,0.31195,0.2607,0.28465,0.22413,0.30194,0.26468,0.68583,0.24885,0.28694,0.66307,0.24997,0.27608,0.70064,0.68075,0.69589,0.72757,0.70202,0.73313,0.69943,0.27341,0.68238,0.66877,0.68563,0.72542,0.70023,0.62925,0.70825,0.73424,0.71338,0.64716,0.64666,0.71194,0.67729,0.69232,0.69525,0.70793,0.68459,0.72021,0.67627,0.68228,0.71683,0.72887,0.68066,0.68352,0.67473,0.71313,0.67527,0.68475,0.69796,0.69434,0.65418,0.71374,0.71738,0.31103,0.68529,0.7088,0.70025,0.69694,0.7413,0.71233,0.74472,0.67733,0.73786,0.71915,0.66152,0.65143,0.66924,0.67722,0.69833,0.6519,0.63461,0.642,0.67573,0.67865,0.70276,0.2678,0.24409,0.24353,0.28093,0.43179,0.30667,0.69446,0.66577,0.26051,0.66472,0.2478,0.30336,0.29288,0.23303,0.29425,0.24533,0.29491,0.23704,0.63032,0.70047,0.26657,0.31553,0.28321,0.28145,0.31782,0.28286,0.27238,0.28124,0.25577,0.23769,0.3135,0.31363,0.26007,0.73323,0.60923,0.67134,0.65466,0.65654,0.64378,0.63446,0.23455,0.26941,0.30497,0.24893,0.68794,0.7197,0.6528,0.67037,0.67948,0.57989,0.70535,0.64829,0.6229,0.68474,0.70663,0.64253,0.65865,0.66329,0.66223,0.67412,0.72851,0.69879,0.68873,0.28776,0.70454,0.31386,0.65296,0.31549,0.29145,0.27694,0.25262,0.26683,0.22534,0.25596,0.27872,0.63401,0.22184,0.2416,0.63265,0.63931,0.64829,0.71047,0.63157,0.71252,0.58243,0.64853,0.27449,0.24358,0.65325,0.28369,0.27,0.68778,0.25112,0.22697,0.27496,0.24985,0.30771,0.23818,0.2561,0.25329,0.68087,0.65266,0.27524,0.27169,0.67692,0.27981,0.28867,0.71407,0.68644,0.66378,0.67756,0.23304,0.27726,0.28777,0.71613,0.70754,0.67256,0.26949,0.68536,0.6693,0.65914,0.25492,0.68311,0.71979,0.66972,0.67596,0.64321,0.64815,0.71338,0.6991,0.27351,0.72383,0.26731,0.64744,0.24254,0.71341,0.31176,0.29848,0.65521,0.31285,0.71058,0.68927,0.29601,0.6597,0.24815,0.69857,0.70262,0.6933,0.64885,0.65085,0.66132,0.64261,0.68101,0.67294,0.28922
0.63484,0.62669,1,0.62434,0.6449,0.30955,0.27598,0.30937,0.26529,0.30921,0.31192,0.28026,0.26764,0.25106,0.23428,0.25164,0.26152,0.31505,0.28053,0.26396,0.59901,0.25145,0.27413,0.23422,0.31177,0.27251,0.29131,0.23363,0.30111,0.25597,0.55147,0.25837,0.28269,0.52236,0.25777,0.27407,0.579,0.56784,0.58156,0.62477,0.57343,0.61795,0.59304,0.26916,0.58386,0.58666,0.57466,0.62631,0.59113,0.62576,0.58769,0.6236,0.61355,0.53635,0.53059,0.61817,0.5787,0.61224,0.56784,0.57969,0.60263,0.62406,0.60128,0.59214,0.62759,0.61876,0.58725,0.59875,0.5914,0.59038,0.59649,0.60856,0.62299,0.55961,0.55359,0.62863,0.62778,0.31086,0.57462,0.57647,0.58647,0.60161,0.62918,0.58999,0.62209,0.57416,0.63056,0.59854,0.5536,0.54973,0.57728,0.54977,0.57321,0.56302,0.55423,0.5478,0.58912,0.54814,0.57912,0.27642,0.25265,0.25209,0.27577,0.43133,0.30651,0.56593,0.53888,0.26489,0.56618,0.25641,0.3032,0.29276,0.24254,0.29413,0.24502,0.29478,0.24572,0.50568,0.58297,0.27602,0.31535,0.2925,0.27271,0.31762,0.29367,0.26638,0.27703,0.26523,0.22879,0.31332,0.31345,0.26853,0.64547,0.62655,0.60819,0.52419,0.53352,0.53735,0.53277,0.24403,0.26501,0.30291,0.24472,0.57402,0.61428,0.54504,0.5585,0.55086,0.57783,0.60996,0.5465,0.56303,0.55735,0.59806,0.53398,0.52576,0.53553,0.56838,0.57975,0.63803,0.60584,0.62034,0.29128,0.61547,0.31368,0.64705,0.31531,0.2863,0.28194,0.26212,0.27093,0.23484,0.24725,0.28728,0.53942,0.23134,0.23291,0.5346,0.50918,0.52545,0.59486,0.52725,0.59843,0.53557,0.54555,0.26906,0.25303,0.53963,0.27494,0.27945,0.56554,0.25972,0.23556,0.28443,0.24097,0.30755,0.2477,0.2647,0.26278,0.58988,0.5717,0.27098,0.28115,0.59187,0.27554,0.2844,0.62515,0.58379,0.58458,0.59084,0.24254,0.28324,0.28851,0.61676,0.61645,0.58161,0.2786,0.56847,0.59098,0.57685,0.26441,0.5892,0.59985,0.59535,0.59311,0.56142,0.56501,0.58287,0.61405,0.28298,0.60066,0.27679,0.56467,0.25201,0.60267,0.31158,0.29115,0.6049,0.31267,0.60083,0.58452,0.29174,0.57638,0.25761,0.59529,0.60689,0.58572,0.56487,0.528,0.51917,0.52524,0.56909,0.53231,0.2891
0.70075,0.67732,0.62434,1,0.69311,0.31081,0.28761,0.31064,0.26593,0.31047,0.31313,0.28437,0.28696,0.26616,0.24349,0.2659,0.27371,0.31369,0.278,0.27992,0.59813,0.26813,0.28074,0.24847,0.312,0.28284,0.28733,0.25244,0.30004,0.24392,0.63461,0.26215,0.27361,0.60565,0.27482,0.2629,0.6734,0.65345,0.66265,0.70111,0.67811,0.70734,0.6721,0.28455,0.64629,0.66681,0.6852,0.69986,0.66457,0.62998,0.67744,0.70869,0.67224,0.60527,0.62633,0.69208,0.66316,0.69332,0.63719,0.67492,0.68594,0.69963,0.67618,0.68743,0.69811,0.70455,0.65747,0.6884,0.67244,0.68672,0.67141,0.68352,0.68805,0.64387,0.61804,0.69599,0.69846,0.31165,0.64231,0.65064,0.6455,0.66092,0.71196,0.66353,0.71698,0.63312,0.71422,0.67285,0.63993,0.62538,0.63013,0.64062,0.66379,0.62812,0.63668,0.60372,0.65755,0.63519,0.67235,0.28959,0.26814,0.26757,0.27387,0.43774,0.30634,0.66792,0.62558,0.25889,0.63988,0.27042,0.3029,0.29368,0.26052,0.29399,0.25696,0.29518,0.26084,0.58726,0.67087,0.29058,0.31673,0.29659,0.26989,0.31809,0.29336,0.26359,0.2717,0.28093,0.21578,0.31466,0.3148,0.26646,0.71228,0.61766,0.65609,0.62052,0.60627,0.59541,0.58888,0.2633,0.25364,0.3018,0.24713,0.66564,0.69642,0.6266,0.64578,0.65466,0.60868,0.68339,0.61283,0.60325,0.63133,0.68271,0.62591,0.62598,0.62982,0.61547,0.6367,0.70936,0.69728,0.6936,0.3071,0.70068,0.31503,0.6557,0.31631,0.27938,0.2792,0.27996,0.25932,0.25395,0.24206,0.28465,0.612,0.2504,0.22964,0.58512,0.59309,0.59521,0.68463,0.5925,0.68712,0.54954,0.61601,0.26954,0.27247,0.62027,0.27041,0.29892,0.6712,0.27494,0.25082,0.28869,0.22778,0.30877,0.26159,0.27813,0.28138,0.65378,0.66102,0.28777,0.29519,0.65437,0.29034,0.28844,0.69525,0.68065,0.65984,0.66572,0.26127,0.29025,0.27617,0.69135,0.68641,0.67042,0.29506,0.66229,0.6735,0.64378,0.28002,0.65868,0.68898,0.66561,0.65538,0.64902,0.64974,0.67144,0.68888,0.28082,0.68616,0.28824,0.65433,0.27011,0.66793,0.31289,0.27811,0.66447,0.31366,0.67815,0.66951,0.28731,0.66243,0.27699,0.68662,0.67192,0.68775,0.64245,0.61245,0.6027,0.58865,0.65271,0.61296,0.28951
0.68433,0.70113,0.6449,0.69311,1,0.27928,0.30935,0.26913,0.3134,0.27677,0.27705,0.31277,0.312,0.31643,0.31424,0.30493,0.30926,0.25626,0.29857,0.30807,0.63575,0.31006,0.31132,0.30523,0.26597,0.3183,0.31709,0.30296,0.25116,0.29976,0.67896,0.29612,0.31155,0.66687,0.29536,0.3159,0.59223,0.6978,0.67624,0.68218,0.69297,0.68226,0.69593,0.31341,0.68637,0.69353,0.7066,0.67591,0.70449,0.64955,0.6969,0.68594,0.69695,0.66187,0.6774,0.67271,0.69725,0.70173,0.69405,0.57473,0.69553,0.66599,0.69775,0.70168,0.67493,0.66481,0.68708,0.70318,0.70013,0.71096,0.70141,0.69206,0.70211,0.67102,0.67163,0.64687,0.6751,0.16553,0.70035,0.69804,0.70365,0.69872,0.65495,0.70765,0.63983,0.68227,0.66946,0.69989,0.66267,0.65742,0.67554,0.67594,0.68067,0.67226,0.65615,0.65125,0.61106,0.66993,0.61768,0.30303,0.30601,0.30543,0.30573,0.5045,0.2685,0.67338,0.66463,0.29301,0.68672,0.28931,0.26152,0.25262,0.29329,0.23526,0.29429,0.26043,0.29508,0.66103,0.59996,0.31785,0.27158,0.31716,0.31831,0.22868,0.31863,0.31883,0.29813,0.3131,0.31537,0.27346,0.28088,0.30435,0.69517,0.59606,0.62609,0.65828,0.6598,0.65954,0.65542,0.30797,0.30718,0.26465,0.29706,0.6952,0.60874,0.67585,0.68795,0.69145,0.63196,0.60613,0.66595,0.6556,0.69019,0.61335,0.67097,0.68389,0.67848,0.68096,0.69303,0.66387,0.71162,0.70338,0.31524,0.70915,0.29468,0.6414,0.29229,0.30437,0.30569,0.29889,0.29863,0.30135,0.29907,0.30409,0.66194,0.29872,0.29551,0.66102,0.67593,0.6785,0.60019,0.67461,0.59961,0.62357,0.65967,0.31219,0.31842,0.65878,0.31707,0.31764,0.68413,0.29293,0.29474,0.30767,0.30779,0.28659,0.29302,0.29374,0.30353,0.69327,0.68984,0.31562,0.31587,0.69065,0.3144,0.31456,0.62731,0.69302,0.6826,0.69376,0.29869,0.30116,0.30844,0.65528,0.64245,0.67913,0.30773,0.70127,0.68811,0.68389,0.30638,0.68087,0.70497,0.68937,0.69268,0.67724,0.67832,0.70594,0.69795,0.31246,0.70367,0.30818,0.68519,0.31253,0.69501,0.2944,0.31269,0.67983,0.29904,0.71081,0.69856,0.31446,0.68543,0.31477,0.70731,0.70073,0.70229,0.67752,0.67503,0.66817,0.67257,0.69625,0.68672,0.24059
0.27306,0.30972,0.30955,0.31081,0.27928,1,0.63937,0.61446,0.64425,0.59078,0.61899,0.64094,0.64497,0.63397,0.64235,0.62129,0.62295,0.61179,0.63193,0.6419,0.31539,0.64589,0.64633,0.6253,0.62798,0.64496,0.60297,0.47385,0.5459,0.58593,0.30853,0.60669,0.62354,0.58322,0.59141,0.30821,0.25765,0.31937,0.31899,0.28023,0.31608,0.27993,0.31758,0.58507,0.31781,0.31815,0.31728,0.26772,0.31936,0.31703,0.31771,0.27788,0.3169,0.30781,0.31106,0.27263,0.31557,0.3149,0.30824,0.2326,0.31634,0.28289,0.31582,0.31418,0.27519,0.26706,0.30514,0.31424,0.31496,0.31675,0.3156,0.31475,0.31768,0.31909,0.31003,0.28706,0.28526,0.1875,0.31402,0.30978,0.31189,0.31278,0.27345,0.30884,0.2571,0.31581,0.28755,0.31488,0.30489,0.30212,0.3074,0.30698,0.30811,0.30738,0.30827,0.29848,0.27068,0.29887,0.2687,0.45786,0.55142,0.55079,0.31169,0.31362,0.53928,0.29856,0.29905,0.53964,0.31414,0.30526,0.37979,0.46237,0.56745,0.26739,0.37524,0.43607,0.49783,0.30836,0.24805,0.57894,0.24098,0.31309,0.31288,0.25591,0.31189,0.60651,0.3033,0.31859,0.31398,0.26549,0.5312,0.56414,0.27377,0.26723,0.26206,0.30375,0.30374,0.30561,0.30139,0.44379,0.61337,0.40269,0.61684,0.31119,0.24228,0.31229,0.30876,0.31178,0.30652,0.25309,0.31252,0.3097,0.31118,0.261,0.31224,0.31443,0.31149,0.31002,0.31342,0.28859,0.31482,0.31533,0.63255,0.31513,0.61268,0.62608,0.61492,0.32918,0.31165,0.30414,0.30951,0.60314,0.50961,0.54692,0.30981,0.42211,0.55191,0.30768,0.30993,0.31132,0.24744,0.30203,0.24585,0.31184,0.31431,0.60039,0.31326,0.31225,0.31173,0.58183,0.31658,0.30647,0.33586,0.31384,0.31396,0.60143,0.6185,0.62737,0.30926,0.31515,0.31769,0.64286,0.63894,0.31862,0.63901,0.63747,0.26571,0.31578,0.31939,0.3186,0.62829,0.62316,0.62664,0.28471,0.29591,0.3079,0.64118,0.31427,0.31712,0.31237,0.61332,0.31443,0.31699,0.63464,0.31826,0.31218,0.31343,0.31593,0.31849,0.64882,0.31393,0.62132,0.31434,0.64619,0.31506,0.60613,0.64795,0.31741,0.58886,0.31776,0.31652,0.63588,0.31477,0.64418,0.31607,0.63534,0.3161,0.3177,0.30604,0.31015,0.29319,0.30644,0.30807,0.41136
0.31252,0.27856,0.27598,0.28761,0.30935,0.63937,1,0.64597,0.61003,0.314,0.65023,0.62781,0.29037,0.60185,0.2656,0.61081,0.60852,0.64635,0.62296,0.63548,0.29767,0.62561,0.63881,0.59682,0.64773,0.26187,0.54204,0.25285,0.57111,0.24246,0.52665,0.56442,0.27652,0.49207,0.56903,0.26669,0.31335,0.25903,0.28498,0.31499,0.28679,0.3147,0.27807,0.54542,0.26141,0.29042,0.28839,0.31766,0.25025,0.28414,0.28304,0.3174,0.27675,0.24214,0.24985,0.3137,0.26644,0.28366,0.24324,0.3143,0.28089,0.31321,0.28132,0.28579,0.31329,0.31253,0.26659,0.28832,0.27475,0.27606,0.26871,0.29379,0.27805,0.53191,0.24829,0.31363,0.31475,0.31577,0.24472,0.25391,0.24688,0.26677,0.3151,0.25675,0.31226,0.25263,0.62026,0.28023,0.27119,0.26531,0.25486,0.25931,0.27471,0.2509,0.27512,0.24304,0.29824,0.25869,0.30304,0.27603,0.49684,0.49623,0.26683,0.25594,0.31108,0.28066,0.24955,0.48384,0.25186,0.26374,0.449,0.53428,0.52977,0.29772,0.32606,0.29843,0.25343,0.21674,0.30107,0.27299,0.31119,0.28113,0.27075,0.31204,0.27449,0.26031,0.27246,0.2855,0.22201,0.31435,0.3119,0.24938,0.31304,0.31137,0.30169,0.24865,0.23382,0.22685,0.22129,0.26231,0.56137,0.31011,0.25763,0.2641,0.30725,0.2477,0.25646,0.25947,0.28612,0.31056,0.24526,0.25116,0.23866,0.30932,0.25282,0.24162,0.25908,0.23696,0.24387,0.31349,0.28131,0.29747,0.60975,0.2832,0.62787,0.64723,0.6214,0.27339,0.26006,0.27904,0.24195,0.25212,0.24109,0.48816,0.24421,0.34948,0.23121,0.22093,0.21076,0.21323,0.30868,0.20538,0.31075,0.2305,0.53571,0.55931,0.26916,0.24531,0.27289,0.28827,0.28376,0.27171,0.27674,0.28462,0.2397,0.3122,0.2565,0.27894,0.27936,0.57428,0.26394,0.63423,0.62629,0.56419,0.63797,0.29093,0.31365,0.28319,0.5678,0.57033,0.2604,0.59044,0.57782,0.31482,0.31389,0.27241,0.30274,0.2587,0.28073,0.24304,0.55822,0.27935,0.28526,0.58728,0.57502,0.2621,0.55534,0.26954,0.60695,0.61368,0.59525,0.57468,0.255,0.6121,0.28217,0.31656,0.28865,0.27714,0.61291,0.27311,0.28156,0.60638,0.56574,0.61073,0.27587,0.59653,0.27434,0.25972,0.24173,0.23441,0.20046,0.25368,0.22459,0.2923
0.27393,0.30954,0.30937,0.31064,0.26913,0.61446,0.64597,1,0.64841,0.58853,0.62291,0.64909,0.64859,0.64127,0.31398,0.62438,0.61653,0.60988,0.63655,0.64764,0.31387,0.65252,0.65145,0.62917,0.6221,0.64355,0.59141,0.30749,0.53748,0.30382,0.30718,0.61174,0.61135,0.56275,0.58767,0.30804,0.24957,0.31898,0.31796,0.28121,0.31455,0.28668,0.31602,0.57012,0.31915,0.3188,0.31708,0.28513,0.319,0.31683,0.31751,0.28496,0.31671,0.30647,0.30965,0.2726,0.31538,0.31471,0.30807,0.2374,0.31615,0.29222,0.31699,0.314,0.28245,0.27522,0.30498,0.31406,0.31649,0.31656,0.31715,0.31456,0.31787,0.57008,0.30864,0.26935,0.29116,0.19267,0.31383,0.3096,0.31171,0.3126,0.26076,0.30867,0.26051,0.31562,0.28086,0.31338,0.30441,0.3009,0.30649,0.30566,0.30676,0.30604,0.30798,0.29735,0.25792,0.29773,0.24348,0.30735,0.54397,0.54335,0.31026,0.31257,0.52647,0.29743,0.29791,0.53888,0.31266,0.29254,0.37521,0.46773,0.56986,0.21363,0.35606,0.22588,0.49658,0.30701,0.25112,0.31361,0.24915,0.31291,0.3127,0.24911,0.31171,0.31063,0.30206,0.31839,0.31379,0.28982,0.2483,0.30959,0.26641,0.27409,0.26961,0.3025,0.30333,0.30432,0.30019,0.43858,0.61503,0.40485,0.30091,0.30993,0.24056,0.31085,0.3074,0.31035,0.30521,0.24906,0.31107,0.30832,0.30976,0.23739,0.3108,0.31306,0.31006,0.30863,0.31195,0.27922,0.31463,0.31514,0.61844,0.31494,0.60098,0.62171,0.58984,0.30879,0.31022,0.30289,0.3026,0.30554,0.30308,0.52575,0.30842,0.40493,0.5449,0.30634,0.30854,0.3099,0.25115,0.30082,0.23276,0.31041,0.57794,0.58751,0.31308,0.31372,0.31155,0.31208,0.31639,0.3014,0.33129,0.31236,0.31248,0.29304,0.29686,0.29803,0.30789,0.31496,0.31613,0.6491,0.64625,0.31704,0.64395,0.31301,0.26418,0.31426,0.31779,0.3184,0.30415,0.60702,0.60932,0.29648,0.28573,0.30655,0.64647,0.31278,0.31557,0.31092,0.59947,0.31294,0.31545,0.62283,0.31669,0.31074,0.31197,0.3144,0.31691,0.65252,0.31245,0.60548,0.31285,0.65273,0.31487,0.61085,0.31885,0.31722,0.57395,0.31756,0.31633,0.62348,0.31327,0.64824,0.31588,0.62416,0.31591,0.31614,0.30588,0.30998,0.29306,0.30628,0.3079,0.24199
0.314,0.26955,0.26529,0.26593,0.3134,0.64425,0.61003,0.64841,1,0.65003,0.65081,0.62096,0.59361,0.62475,0.61566,0.59785,0.6101,0.64361,0.60767,0.61818,0.27896,0.62552,0.61628,0.60299,0.64739,0.57747,0.54349,0.38612,0.58292,0.56037,0.27841,0.5503,0.60939,0.26646,0.53947,0.59838,0.3172,0.28785,0.27265,0.31002,0.28004,0.31851,0.29043,0.5506,0.25967,0.26575,0.25563,0.31249,0.24402,0.27691,0.2895,0.31713,0.26652,0.26723,0.26307,0.31818,0.29074,0.26997,0.27112,0.30973,0.26356,0.31844,0.26154,0.26149,0.31723,0.3177,0.28637,0.25967,0.25392,0.2934,0.25903,0.2741,0.27051,0.27613,0.26995,0.31687,0.31571,0.62895,0.26936,0.28291,0.27575,0.29156,0.31136,0.28125,0.3156,0.28566,0.31507,0.28574,0.27226,0.29071,0.28025,0.29167,0.27745,0.28521,0.24639,0.27328,0.3012,0.28593,0.30107,0.39752,0.4698,0.46918,0.29473,0.27237,0.58079,0.25744,0.27709,0.46856,0.28192,0.23857,0.45017,0.53633,0.4933,0.35441,0.3072,0.50116,0.41796,0.24512,0.29713,0.52795,0.56147,0.51388,0.54832,0.62846,0.39493,0.57981,0.4922,0.5204,0.5756,0.5342,0.60403,0.50014,0.30969,0.31388,0.29771,0.27794,0.26957,0.26272,0.25626,0.35786,0.59719,0.44555,0.60863,0.2865,0.31055,0.27839,0.27403,0.28191,0.25272,0.30964,0.2796,0.27657,0.27035,0.31293,0.27004,0.26783,0.27317,0.26504,0.27746,0.31702,0.26817,0.26864,0.59775,0.26963,0.64758,0.31709,0.64053,0.2859,0.29505,0.30178,0.23791,0.51991,0.47469,0.49109,0.27191,0.32912,0.51456,0.25179,0.23629,0.24644,0.31155,0.23129,0.31322,0.25993,0.2869,0.59669,0.54131,0.23849,0.58888,0.53734,0.2708,0.24152,0.24504,0.58585,0.58848,0.62921,0.56469,0.59575,0.57229,0.29487,0.24319,0.61802,0.60135,0.25374,0.60968,0.62442,0.31549,0.25908,0.256,0.25808,0.55908,0.59289,0.5889,0.31173,0.31263,0.25276,0.60511,0.28446,0.26375,0.23028,0.54817,0.28242,0.27501,0.58649,0.25593,0.23807,0.23977,0.28995,0.27758,0.60089,0.28057,0.57528,0.23378,0.579,0.2863,0.64885,0.62323,0.26451,0.63155,0.26829,0.2987,0.61827,0.24371,0.57924,0.26627,0.61433,0.26265,0.24135,0.27074,0.26392,0.23047,0.27671,0.25369,0.44092
0.26852,0.30938,0.30921,0.31047,0.27677,0.59078,0.314,0.58853,0.65003,1,0.28162,0.64811,0.65247,0.64025,0.64858,0.30345,0.3065,0.56567,0.30239,0.64711,0.3137,0.65212,0.31737,0.62972,0.25838,0.64993,0.60636,0.47335,0.2244,0.58569,0.30702,0.30038,0.62458,0.30914,0.29894,0.60726,0.21049,0.31879,0.31778,0.26423,0.31437,0.28383,0.31584,0.31788,0.31896,0.31861,0.3169,0.26148,0.31881,0.31665,0.31732,0.26827,0.31653,0.30632,0.30949,0.27994,0.3152,0.31454,0.30791,0.1849,0.31597,0.25455,0.31681,0.31382,0.28534,0.28377,0.30483,0.31388,0.31633,0.31638,0.31704,0.31439,0.31768,0.31731,0.30848,0.26606,0.26466,0.44905,0.31365,0.30944,0.31154,0.31243,0.22698,0.30851,0.2106,0.31544,0.24196,0.3132,0.30426,0.30077,0.30633,0.30551,0.3066,0.30589,0.30782,0.29722,0.22211,0.2976,0.22142,0.45652,0.3104,0.30978,0.33368,0.3124,0.50786,0.2973,0.29778,0.54139,0.31249,0.3036,0.40519,0.49941,0.57056,0.31833,0.37082,0.46623,0.49849,0.30685,0.20067,0.58357,0.53556,0.55502,0.57637,0.51728,0.44481,0.61219,0.51748,0.5798,0.6309,0.4693,0.56104,0.56379,0.28463,0.28499,0.2384,0.30236,0.30319,0.30417,0.30006,0.44224,0.61685,0.37608,0.62154,0.30977,0.19456,0.31068,0.30724,0.31018,0.30506,0.20539,0.31091,0.30816,0.3096,0.21207,0.31064,0.31289,0.3099,0.30847,0.31178,0.26366,0.31445,0.31496,0.63497,0.31476,0.59853,0.26605,0.26711,0.32738,0.35543,0.35975,0.30771,0.60568,0.50733,0.30833,0.30826,0.41848,0.55264,0.30619,0.30838,0.30973,0.19969,0.30068,0.19693,0.31024,0.31394,0.31305,0.61428,0.31377,0.60338,0.58609,0.31621,0.3044,0.33394,0.62769,0.62991,0.57989,0.62143,0.63226,0.62636,0.31478,0.31595,0.64914,0.64536,0.31685,0.64499,0.64394,0.21922,0.31409,0.3176,0.31822,0.63365,0.30518,0.31381,0.25809,0.25589,0.3064,0.64628,0.31261,0.31539,0.31076,0.31093,0.31277,0.31527,0.31658,0.31651,0.31058,0.3118,0.31423,0.31673,0.65352,0.31228,0.3128,0.31268,0.65253,0.31469,0.62448,0.65401,0.31703,0.27194,0.31738,0.31615,0.63856,0.3131,0.65002,0.3157,0.31533,0.31573,0.31596,0.30572,0.30981,0.29294,0.30612,0.30774,0.39172
